Image 2910 : 0.970687, 0.028835, 0.000263971, 0.000213765, 3.85697e-07
Image 2911 : 0.999733, 0.000235509, 3.02511e-05, 7.10327e-07, 1.24671e-07
Image 2912 : 0.999905, 6.13545e-05, 2.33107e-05, 2.85148e-06, 2.81989e-06
Image 2913 : 0.999993, 3.58333e-06, 3.50397e-06, 7.76871e-09, 5.20071e-09
Image 2914 : 1, 9.30618e-08, 3.1413e-09, 2.67909e-09, 1.0204e-10
Image 2915 : 0.794736, 0.201319, 0.00357981, 0.00028105, 4.32751e-05
Image 2916 : 0.999664, 0.000335411, 4.61247e-07, 4.52464e-07, 4.34346e-08
Image 2917 : 0.999975, 2.19574e-05, 1.55764e-06, 1.27481e-06, 3.66073e-07
Image 2918 : 1, 1.47442e-09, 1.4153e-09, 1.62977e-10, 4.41812e-11
Image 2919 : 0.99971, 0.000141273, 4.28079e-05, 4.20709e-05, 3.99798e-05
Image 2920 : 0.999858, 6.25661e-05, 4.06301e-05, 3.48562e-05, 3.39255e-06
Image 2921 : 0.665516, 0.308856, 0.0243794, 0.00111282, 8.39134e-05
Image 2922 : 1, 1.26216e-07, 4.83396e-10, 3.21385e-10, 1.46883e-13
Image 2923 : 0.999796, 0.000168349, 3.40238e-05, 1.55294e-06, 2.56766e-07
Image 2924 : 0.999999, 1.16394e-06, 1.15823e-07, 1.51957e-08, 5.08061e-09
Image 2925 : 0.999958, 3.33442e-05, 5.18517e-06, 2.86674e-06, 2.93717e-07
Image 2926 : 0.997738, 0.00225651, 4.04186e-06, 7.77854e-07, 2.13754e-07
Image 2927 : 0.975402, 0.0231136, 0.00148056, 3.15836e-06, 7.67134e-07
Image 2928 : 0.999967, 1.63991e-05, 1.03239e-05, 4.38955e-06, 1.21846e-06
Image 2929 : 0.999655, 0.000287056, 5.01283e-05, 4.613e-06, 2.51415e-06
Image 2930 : 0.99846, 0.00138837, 9.8847e-05, 3.4791e-05, 6.5098e-06
Image 2931 : 0.999999, 1.16378e-06, 2.71541e-08, 2.04667e-09, 5.0775e-10
Image 2932 : 0.999906, 5.92141e-05, 2.93256e-05, 3.02627e-06, 1.54596e-06
Image 2933 : 0.999926, 7.16849e-05, 1.70699e-06, 3.50847e-07, 8.80959e-09
Image 2934 : 0.999999, 5.30229e-07, 4.36481e-07, 2.78456e-07, 3.64209e-08
Image 2935 : 1, 1.36315e-07, 3.80177e-08, 2.38037e-08, 1.22588e-08
Image 2936 : 0.99995, 5.00131e-05, 1.23858e-07, 3.27741e-08, 1.13618e-08
Image 2937 : 0.999972, 1.75656e-05, 5.62391e-06, 2.27318e-06, 1.83381e-06
Image 2938 : 0.979507, 0.0133548, 0.00599016, 0.00108979, 2.20002e-05
Image 2939 : 0.70755, 0.155215, 0.115069, 0.0125688, 0.00528606
Image 2940 : 0.999965, 3.40185e-05, 1.27773e-06, 4.24593e-08, 2.12115e-09
Image 2941 : 0.999996, 3.83842e-06, 2.97735e-07, 5.19255e-08, 3.13837e-08
Image 2942 : 1, 9.36183e-08, 7.1192e-08, 4.08468e-09, 1.49525e-09
Image 2943 : 0.99975, 9.26324e-05, 9.04041e-05, 3.84248e-05, 1.52929e-05
Image 2944 : 0.995159, 0.0037122, 0.00108108, 3.8538e-05, 4.58554e-06
Image 2945 : 0.999792, 0.000192359, 6.62464e-06, 4.247e-06, 3.51819e-06
Image 2946 : 0.999675, 0.000230155, 5.10489e-05, 2.05736e-05, 1.29384e-05
Image 2947 : 0.999998, 1.61988e-06, 4.98172e-07, 7.43095e-09, 6.89658e-09
Image 2948 : 0.999995, 3.15397e-06, 2.15862e-06, 1.93722e-07, 1.20555e-10
Image 2949 : 0.999999, 5.66545e-07, 3.00029e-07, 2.12566e-07, 1.37383e-07
Image 2950 : 0.999973, 2.03729e-05, 4.61339e-06, 1.4748e-06, 2.46918e-07
Image 2951 : 0.999972, 2.58242e-05, 1.07283e-06, 6.45027e-07, 1.49519e-09
Image 2952 : 0.999931, 6.84715e-05, 6.5521e-07, 2.77334e-09, 1.73134e-10
Image 2953 : 0.730547, 0.26929, 0.000150087, 1.0921e-05, 1.13621e-06
Image 2954 : 0.999412, 0.000560053, 2.63648e-05, 1.66562e-06, 2.83294e-07
Image 2955 : 0.999998, 1.55833e-06, 1.16626e-07, 1.37609e-08, 1.19151e-10
Image 2956 : 0.996201, 0.00368673, 0.000102278, 9.57448e-06, 2.76745e-07
Image 2957 : 0.999989, 9.61159e-06, 9.47695e-07, 2.99903e-07, 1.94357e-08
Image 2958 : 0.999834, 5.79215e-05, 4.60432e-05, 4.40048e-05, 1.24588e-05
Image 2959 : 0.996792, 0.00308159, 0.000126128, 3.89676e-07, 3.40763e-07
Image 2960 : 0.999981, 1.57146e-05, 2.93511e-06, 4.20292e-08, 9.8947e-09
Image 2961 : 0.758822, 0.125628, 0.115338, 0.000139377, 5.64826e-05
Image 2962 : 0.999999, 7.89604e-07, 6.79941e-08, 1.16821e-08, 6.6818e-09
Image 2963 : 1, 4.24005e-08, 1.37466e-08, 1.16474e-09, 8.85619e-10
Image 2964 : 0.997214, 0.00267033, 4.93769e-05, 3.33834e-05, 1.02403e-05
Image 2965 : 0.999966, 2.44188e-05, 4.64351e-06, 2.16116e-06, 1.33716e-06
Image 2966 : 0.999211, 0.000750937, 3.13164e-05, 4.36286e-06, 1.2978e-06
Image 2967 : 0.999993, 6.39219e-06, 1.67446e-07, 7.31774e-08, 2.47221e-08
Image 2968 : 0.997259, 0.00163862, 0.000714029, 0.00036527, 1.91188e-05
Image 2969 : 0.999925, 4.49534e-05, 2.747e-05, 1.81017e-06, 2.37337e-07
Image 2970 : 0.883048, 0.114629, 0.00135597, 0.000688818, 0.000259785
Image 2971 : 0.999999, 1.25525e-06, 5.4489e-08, 2.28487e-08, 1.66983e-08
Image 2972 : 0.997042, 0.00290589, 4.71879e-05, 3.59613e-06, 7.81774e-07
Image 2973 : 0.999976, 1.88915e-05, 3.39863e-06, 1.10822e-06, 1.00532e-06
Image 2974 : 0.999994, 2.086e-06, 1.25047e-06, 9.79819e-07, 8.53365e-07
Image 2975 : 0.997815, 0.00217589, 8.3407e-06, 7.60452e-07, 3.47668e-07
Image 2976 : 0.981567, 0.0184295, 2.22866e-06, 1.07506e-06, 6.415e-09
Image 2977 : 0.999984, 1.26015e-05, 2.47035e-06, 6.76158e-07, 2.39976e-08
Image 2978 : 1, 1.17999e-08, 1.53703e-10, 2.81677e-11, 1.59659e-11
Image 2979 : 0.686377, 0.125129, 0.123499, 0.0492679, 0.00757799
Image 2980 : 0.999996, 4.43159e-06, 3.06078e-08, 7.79896e-11, 7.19055e-11
Image 2981 : 0.999962, 2.54563e-05, 7.85021e-06, 3.6075e-06, 1.04401e-06
Image 2982 : 0.999985, 8.32925e-06, 3.1617e-06, 2.38198e-06, 4.24496e-07
Image 2983 : 0.99997, 1.79437e-05, 9.67613e-06, 2.33042e-06, 2.67721e-07
Image 2984 : 0.999963, 2.33065e-05, 7.81965e-06, 1.55277e-06, 1.51064e-06
Image 2985 : 0.999998, 1.20094e-06, 3.60808e-07, 1.81568e-07, 9.27545e-08
Image 2986 : 0.999676, 0.000169883, 0.000147854, 4.79652e-06, 5.39035e-07
Image 2987 : 0.999983, 1.54923e-05, 8.2853e-07, 3.48885e-07, 2.68668e-09
Image 2988 : 0.999947, 3.245e-05, 1.7542e-05, 1.07471e-06, 1.05145e-06
Image 2989 : 1, 1.08234e-07, 4.14748e-08, 2.78637e-08, 1.57891e-08
Image 2990 : 0.999292, 0.000688235, 1.84759e-05, 9.94919e-07, 3.96997e-07
Image 2991 : 1, 5.24154e-07, 2.90294e-08, 8.60018e-09, 8.00657e-09
Image 2992 : 1, 3.62608e-07, 4.35367e-08, 4.30294e-09, 2.60866e-09
Image 2993 : 0.998727, 0.00107702, 8.28463e-05, 5.32956e-05, 4.37151e-05
Image 2994 : 0.999725, 0.000181429, 6.7314e-05, 1.04384e-05, 7.06823e-06
Image 2995 : 0.770322, 0.135275, 0.0908052, 0.00239086, 0.000970187
Image 2996 : 1, 3.59324e-08, 6.00839e-10, 5.02273e-10, 1.00991e-10
Image 2997 : 0.999986, 1.15398e-05, 1.00587e-06, 6.90401e-07, 4.26448e-07
Image 2998 : 0.999997, 2.52959e-06, 4.57319e-07, 5.78775e-08, 3.18233e-08
Image 2999 : 0.999999, 5.19941e-07, 5.1598e-07, 3.05024e-08, 6.76965e-09
Image 3000 : 0.989176, 0.0106627, 0.000161442, 4.20867e-08, 1.57552e-08
Image 3001 : 0.978185, 0.0203023, 0.00122415, 0.000137533, 6.74057e-05
Image 3002 : 0.999989, 8.66241e-06, 2.22184e-06, 6.17667e-08, 1.87077e-08
Image 3003 : 0.999902, 3.07654e-05, 2.91585e-05, 2.68444e-05, 8.97638e-06
Image 3004 : 0.999999, 6.70293e-07, 1.69721e-07, 2.49217e-09, 1.80577e-09
Image 3005 : 0.913233, 0.0833724, 0.00188821, 0.000776214, 0.000708714
Image 3006 : 0.99984, 0.000148726, 5.4883e-06, 5.25469e-06, 5.51632e-07
Image 3007 : 0.99996, 3.57431e-05, 3.78944e-06, 1.78112e-07, 1.05291e-08
Image 3008 : 0.999997, 1.32548e-06, 7.79308e-07, 4.2265e-07, 3.4567e-07
Image 3009 : 0.999924, 4.1836e-05, 2.59141e-05, 7.04458e-06, 8.38414e-07
Image 3010 : 1, 1.69017e-07, 8.71705e-09, 7.02346e-09, 2.14513e-09
Image 3011 : 0.999539, 0.000397156, 4.92414e-05, 1.48392e-05, 3.1929e-07
Image 3012 : 0.99688, 0.00154987, 0.00153847, 1.10063e-05, 1.00872e-05
Image 3013 : 0.999998, 1.70895e-06, 3.42948e-07, 1.95782e-07, 3.34198e-09
Image 3014 : 0.999829, 7.06232e-05, 4.74674e-05, 3.04597e-05, 1.82447e-05
Image 3015 : 1, 2.01933e-09, 1.72348e-10, 9.04529e-11, 1.76335e-11
Image 3016 : 0.99905, 0.000897796, 5.04808e-05, 5.38354e-07, 5.01713e-07
Image 3017 : 1, 2.17584e-07, 1.36314e-08, 5.14556e-09, 1.03835e-09
Image 3018 : 1, 1.51812e-07, 3.29114e-08, 2.9745e-08, 4.28672e-09
Image 3019 : 0.999742, 0.000188269, 5.56607e-05, 5.3378e-06, 4.20275e-06
Image 3020 : 0.999996, 3.4051e-06, 5.85734e-07, 6.42299e-08, 3.74481e-08
Image 3021 : 0.999664, 0.000329511, 3.65014e-06, 2.05135e-06, 4.37935e-07
Image 3022 : 0.999997, 3.11853e-06, 8.35974e-08, 1.81266e-09, 1.42021e-09
Image 3023 : 0.990863, 0.00911729, 1.97341e-05, 1.20475e-08, 1.19179e-08
Image 3024 : 1, 2.81715e-07, 3.98047e-08, 2.62495e-08, 2.96038e-09
Image 3025 : 1, 4.49671e-07, 4.2947e-09, 4.13745e-09, 3.61963e-09
Image 3026 : 0.999732, 0.000157914, 8.40023e-05, 2.02102e-05, 3.86402e-06
Image 3027 : 0.999989, 6.12439e-06, 3.35291e-06, 6.25807e-07, 3.3868e-07
Image 3028 : 1, 1.09257e-07, 1.17078e-08, 4.81415e-10, 6.1446e-13
Image 3029 : 0.999971, 1.50938e-05, 1.19784e-05, 1.57728e-06, 2.34637e-07
Image 3030 : 0.821959, 0.118717, 0.0326388, 0.0251002, 0.000685634
Image 3031 : 1, 8.18911e-09, 5.29974e-10, 3.5762e-10, 1.03178e-10
Image 3032 : 0.999999, 6.1219e-07, 4.71184e-08, 2.57936e-08, 1.3353e-08
Image 3033 : 0.999988, 1.07933e-05, 6.19941e-07, 9.04149e-08, 2.76206e-08
Image 3034 : 0.999778, 0.000173152, 2.22363e-05, 9.57236e-06, 8.15369e-06
Image 3035 : 0.999998, 7.63561e-07, 6.63765e-07, 6.3779e-08, 7.32256e-09
Image 3036 : 0.999999, 3.2379e-07, 2.87842e-07, 3.59427e-08, 2.2952e-09
Image 3037 : 1, 3.69284e-09, 2.24724e-09, 5.90498e-10, 1.33645e-10
Image 3038 : 0.999788, 0.000156579, 4.01367e-05, 6.20868e-06, 5.55069e-06
Image 3039 : 0.998879, 0.000468624, 0.000343741, 0.000123669, 7.50428e-05
Image 3040 : 0.996768, 0.00220672, 0.000943654, 4.72227e-05, 3.36436e-05
Image 3041 : 0.999974, 1.46498e-05, 6.62284e-06, 4.24796e-06, 3.49229e-08
Image 3042 : 0.999999, 5.02364e-07, 1.77491e-07, 8.69667e-08, 4.73699e-08
Image 3043 : 0.999994, 5.01521e-06, 3.42031e-07, 2.16121e-07, 1.03453e-07
Image 3044 : 1, 1.46186e-07, 6.03853e-08, 4.02131e-08, 5.42145e-09
Image 3045 : 1, 1.67523e-10, 1.29448e-10, 1.17125e-11, 1.04427e-11
Image 3046 : 0.999998, 1.51966e-06, 5.86042e-08, 1.80149e-08, 1.54319e-09
Image 3047 : 1, 3.6304e-08, 1.16406e-08, 9.2209e-09, 4.49257e-09
Image 3048 : 0.999999, 6.76564e-07, 1.33499e-07, 1.21237e-07, 9.47398e-09
Image 3049 : 1, 9.04128e-09, 6.87036e-09, 9.21908e-11, 4.70273e-11
Image 3050 : 0.999992, 3.12795e-06, 2.52523e-06, 2.08212e-06, 3.82888e-07
Image 3051 : 0.99999, 9.45286e-06, 7.51437e-08, 2.82328e-08, 2.39857e-08
Image 3052 : 0.999999, 7.22829e-07, 5.38323e-09, 3.19579e-09, 9.57444e-11
Image 3053 : 1, 1.63612e-08, 4.09462e-10, 4.05519e-10, 8.03296e-12
Image 3054 : 0.999961, 3.24983e-05, 3.00445e-06, 2.50037e-06, 3.27099e-07
Image 3055 : 0.997209, 0.00234631, 0.000417387, 1.77548e-05, 4.42258e-06
Image 3056 : 0.999982, 1.10133e-05, 5.30681e-06, 1.16941e-06, 3.26566e-08
Image 3057 : 1, 1.3238e-09, 6.01334e-11, 4.54795e-11, 3.92417e-11
Image 3058 : 0.999987, 9.84629e-06, 3.12023e-06, 8.074e-09, 1.79682e-10
Image 3059 : 0.989384, 0.0101113, 0.00018645, 0.000111087, 9.46648e-05
Image 3060 : 0.38103, 0.246275, 0.203279, 0.0881618, 0.0355679
Image 3061 : 0.999406, 0.00039031, 0.000201428, 1.47898e-06, 5.4283e-07
Image 3062 : 0.977915, 0.0126909, 0.00774136, 0.00128256, 0.000309328
Image 3063 : 0.999982, 1.29081e-05, 5.21822e-06, 5.08217e-08, 1.47306e-08
Image 3064 : 0.999987, 1.2809e-05, 8.09898e-08, 7.77216e-08, 2.1146e-08
Image 3065 : 0.999843, 5.19823e-05, 5.13994e-05, 4.09251e-05, 7.7495e-06
Image 3066 : 0.999996, 1.39706e-06, 1.34414e-06, 6.19102e-07, 3.04033e-07
Image 3067 : 0.999766, 0.00023335, 4.99387e-07, 8.78846e-08, 4.65105e-08
Image 3068 : 0.999954, 4.04467e-05, 4.59551e-06, 4.45152e-07, 1.00995e-07
Image 3069 : 0.99999, 4.11458e-06, 2.73866e-06, 1.67424e-06, 9.425e-07
Image 3070 : 0.99997, 2.34088e-05, 5.64165e-06, 5.39878e-07, 3.48205e-07
Image 3071 : 1, 3.13929e-09, 1.21341e-09, 3.14382e-10, 1.80241e-10
Image 3072 : 1, 2.40098e-08, 6.06496e-09, 3.07798e-09, 7.1444e-10
Image 3073 : 0.654766, 0.314168, 0.0286131, 0.00244623, 2.62183e-06
Image 3074 : 1, 4.97438e-11, 1.17955e-11, 3.7473e-12, 8.13895e-13
Image 3075 : 0.999989, 8.37692e-06, 2.05746e-06, 3.17029e-07, 2.01368e-07
Image 3076 : 1, 4.05382e-10, 3.56711e-10, 1.01147e-10, 3.93368e-11
Image 3077 : 0.999344, 0.00050436, 0.000108189, 2.40139e-05, 1.51611e-05
Image 3078 : 0.998656, 0.000957614, 0.000291831, 3.3376e-05, 2.38684e-05
Image 3079 : 0.999975, 2.46038e-05, 2.9716e-07, 1.77267e-07, 3.42377e-08
Image 3080 : 1, 1.50242e-10, 8.03167e-12, 6.12304e-12, 4.91744e-12
Image 3081 : 0.999999, 8.76859e-07, 2.63623e-07, 6.01211e-09, 1.97375e-09
Image 3082 : 1, 1.09402e-07, 1.02865e-08, 9.40011e-09, 1.19012e-09
Image 3083 : 1, 3.46148e-07, 5.05335e-08, 6.62023e-09, 6.17291e-09
Image 3084 : 0.999553, 0.000385461, 3.42431e-05, 1.02091e-05, 7.51287e-06
Image 3085 : 0.999962, 3.69292e-05, 6.48534e-07, 2.91156e-08, 8.95405e-09
Image 3086 : 0.999924, 5.85965e-05, 9.83065e-06, 6.09222e-06, 9.70354e-07
Image 3087 : 0.999996, 2.74686e-06, 9.41584e-07, 1.64873e-07, 6.97745e-08
Image 3088 : 0.999998, 1.5104e-06, 9.67204e-08, 2.35929e-08, 4.44133e-09
Image 3089 : 1, 2.48097e-08, 1.80863e-08, 1.68053e-08, 6.53527e-09
Image 3090 : 0.999914, 8.5387e-05, 8.54701e-07, 1.38299e-07, 4.07864e-08
Image 3091 : 0.999993, 2.87756e-06, 2.3516e-06, 6.88668e-07, 5.94398e-07
Image 3092 : 0.9988, 0.0011681, 8.42648e-06, 7.55681e-06, 6.87418e-06
Image 3093 : 0.999989, 1.08025e-05, 9.39066e-08, 6.23834e-08, 5.95778e-08
Image 3094 : 0.999971, 2.19768e-05, 6.8364e-06, 3.47495e-07, 2.38015e-07
Image 3095 : 0.999999, 4.91361e-07, 3.86785e-07, 1.29517e-07, 4.2466e-08
Image 3096 : 1, 1.22935e-07, 1.91409e-08, 1.66737e-08, 1.41623e-08
Image 3097 : 0.999818, 0.000139498, 4.08988e-05, 8.13955e-07, 6.85879e-07
Image 3098 : 0.99998, 1.63257e-05, 2.26154e-06, 5.76879e-07, 4.93374e-07
Image 3099 : 0.999975, 1.05543e-05, 1.05309e-05, 1.91608e-06, 1.49807e-06
Image 3100 : 0.97419, 0.025484, 0.000315712, 4.71374e-06, 3.3418e-06
Image 3101 : 0.99863, 0.00135283, 1.39294e-05, 2.14078e-06, 7.26966e-07
Image 3102 : 0.987843, 0.0121093, 4.7109e-05, 9.11348e-07, 4.15056e-08
Image 3103 : 0.999152, 0.000672469, 9.48927e-05, 6.22455e-05, 1.20469e-05
Image 3104 : 1, 5.75109e-08, 7.36596e-09, 4.85642e-09, 1.29665e-09
Image 3105 : 1, 1.96983e-09, 1.423e-09, 2.1725e-10, 8.55173e-11
Image 3106 : 0.996932, 0.00244008, 0.000288047, 0.000242075, 7.59859e-05
Image 3107 : 0.999981, 1.72441e-05, 2.13313e-06, 4.94625e-08, 7.17262e-09
Image 3108 : 0.994959, 0.00484924, 0.000181891, 8.50742e-06, 9.88759e-07
Image 3109 : 0.909633, 0.0380459, 0.0254338, 0.019572, 0.00454576
Image 3110 : 0.999986, 9.69869e-06, 3.54011e-06, 8.95623e-08, 6.77283e-08
Image 3111 : 0.997453, 0.000894049, 0.000826314, 0.000578313, 0.000228409
Image 3112 : 0.999566, 0.000292614, 7.57085e-05, 5.40955e-05, 4.67783e-06
Image 3113 : 0.999999, 5.93278e-07, 1.09077e-07, 6.32977e-08, 5.26142e-10
Image 3114 : 0.999612, 0.000196177, 0.00011654, 6.0255e-05, 6.62422e-06
Image 3115 : 0.993405, 0.00651573, 3.93216e-05, 1.92171e-05, 1.36597e-05
Image 3116 : 1, 6.70969e-08, 6.92135e-10, 1.01927e-10, 4.84704e-11
Image 3117 : 0.9986, 0.000975033, 0.000361116, 3.72981e-05, 1.8318e-05
Image 3118 : 0.999999, 6.67066e-07, 3.54552e-07, 5.13851e-09, 3.97497e-09
Image 3119 : 1, 2.55483e-09, 2.11429e-09, 2.10089e-11, 1.64426e-15
Image 3120 : 1, 2.32435e-07, 3.14296e-08, 1.92107e-08, 1.29835e-09
Image 3121 : 0.999367, 0.00055548, 7.76002e-05, 1.2316e-07, 6.23555e-08
Image 3122 : 0.993554, 0.00634749, 9.06017e-05, 4.68541e-06, 2.88311e-06
Image 3123 : 1, 9.40853e-08, 3.40866e-08, 2.40286e-08, 8.02242e-09
Image 3124 : 0.999869, 8.28026e-05, 3.39054e-05, 7.87349e-06, 2.83021e-06
Image 3125 : 0.999989, 9.99197e-06, 4.30122e-07, 1.0045e-07, 3.01206e-08
Image 3126 : 0.999979, 1.14354e-05, 5.08048e-06, 3.65701e-06, 3.7166e-07
Image 3127 : 0.999983, 1.55503e-05, 1.19805e-06, 1.49196e-08, 7.44766e-09
Image 3128 : 0.99999, 8.01174e-06, 2.33305e-06, 1.63941e-07, 2.02841e-08
Image 3129 : 0.999986, 1.20467e-05, 1.58352e-06, 5.49765e-08, 3.14136e-08
Image 3130 : 0.996942, 0.00240577, 0.000651799, 1.40697e-07, 1.25259e-07
Image 3131 : 0.999999, 1.00789e-06, 1.13376e-09, 1.01353e-09, 8.87331e-10
Image 3132 : 0.999245, 0.000701701, 3.04071e-05, 1.91236e-05, 2.96634e-06
Image 3133 : 0.999959, 3.99832e-05, 1.11804e-06, 2.92078e-08, 2.25794e-08
Image 3134 : 0.999348, 0.000630019, 1.70781e-05, 2.67486e-06, 1.99485e-06
Image 3135 : 0.999971, 2.81849e-05, 5.93108e-07, 4.74391e-07, 1.2412e-07
Image 3136 : 0.999788, 9.45437e-05, 3.31357e-05, 3.00643e-05, 2.74841e-05
Image 3137 : 0.999996, 3.48584e-06, 3.10542e-07, 1.10227e-07, 1.98478e-08
Image 3138 : 0.999958, 3.74322e-05, 3.03988e-06, 1.29245e-06, 3.12811e-07
Image 3139 : 0.999999, 1.00909e-06, 6.78516e-08, 9.17773e-09, 2.66874e-09
Image 3140 : 0.999993, 6.09662e-06, 4.4416e-07, 2.81166e-07, 5.90775e-08
Image 3141 : 0.999996, 2.83197e-06, 1.20441e-06, 1.0626e-08, 5.1052e-09
Image 3142 : 1, 2.66485e-07, 1.5709e-07, 1.33207e-07, 4.60037e-08
Image 3143 : 0.999922, 2.34778e-05, 1.58377e-05, 1.47927e-05, 1.34874e-05
Image 3144 : 1, 3.99456e-09, 2.45816e-09, 3.60587e-10, 2.6487e-12
Image 3145 : 0.999836, 0.000154028, 4.0295e-06, 2.99776e-06, 2.80831e-06
Image 3146 : 0.987805, 0.011993, 0.000149238, 2.56966e-05, 1.30612e-05
Image 3147 : 0.999969, 2.32433e-05, 4.3594e-06, 3.35024e-06, 1.30642e-07
Image 3148 : 0.999877, 0.000109416, 9.14208e-06, 1.3918e-06, 1.13328e-06
Image 3149 : 0.999963, 3.55389e-05, 1.34236e-06, 6.57219e-08, 2.09368e-08
Image 3150 : 1, 4.00981e-08, 1.13246e-09, 1.70985e-10, 4.55561e-12
Image 3151 : 0.999261, 0.000444167, 0.0001772, 4.98907e-05, 4.72484e-05
Image 3152 : 0.999747, 0.000233317, 6.95866e-06, 4.2788e-06, 2.77436e-06
Image 3153 : 0.999967, 2.72438e-05, 2.57525e-06, 1.52532e-06, 8.49044e-07
Image 3154 : 0.999996, 3.60885e-06, 4.39887e-07, 1.30347e-07, 2.25716e-08
Image 3155 : 0.999988, 1.17659e-05, 9.92082e-08, 2.1476e-08, 4.81782e-09
Image 3156 : 0.999997, 2.7158e-06, 5.03069e-07, 5.40608e-08, 6.67531e-09
Image 3157 : 0.922037, 0.0775137, 0.000392427, 5.19069e-05, 5.33745e-06
Image 3158 : 0.999872, 0.000122117, 4.98765e-06, 1.95157e-07, 8.1342e-08
Image 3159 : 0.999999, 4.16862e-07, 1.91538e-07, 6.33534e-09, 2.3021e-09
Image 3160 : 0.99807, 0.00132364, 0.00044809, 9.87866e-05, 2.08982e-05
Image 3161 : 0.999193, 0.000331485, 0.000315729, 0.000153007, 5.9922e-06
Image 3162 : 0.999912, 5.30723e-05, 3.26416e-05, 1.85103e-06, 4.92481e-07
Image 3163 : 0.999997, 2.10076e-06, 2.01986e-07, 1.51823e-07, 5.40475e-09
Image 3164 : 0.999998, 8.95723e-07, 7.80866e-07, 6.73044e-07, 1.90853e-08
Image 3165 : 0.999994, 5.62777e-06, 1.20618e-07, 4.32478e-09, 4.10859e-09
Image 3166 : 0.999946, 3.90473e-05, 7.88464e-06, 4.54056e-06, 1.63211e-06
Image 3167 : 0.999851, 0.000138485, 2.98904e-06, 2.6375e-06, 2.02767e-06
Image 3168 : 0.999969, 2.86393e-05, 2.18071e-06, 1.88484e-07, 1.83463e-07
Image 3169 : 1, 2.38641e-07, 2.02166e-08, 1.43731e-08, 1.53808e-09
Image 3170 : 0.999994, 5.62925e-06, 5.08049e-08, 3.35277e-08, 1.72283e-08
Image 3171 : 0.999542, 0.000428423, 1.61405e-05, 1.24332e-05, 7.16186e-07
Image 3172 : 0.991709, 0.00828683, 4.07027e-06, 1.21355e-07, 6.10621e-08
Image 3173 : 0.993709, 0.00537775, 0.00051351, 0.000149641, 0.000141305
Image 3174 : 1, 2.39825e-08, 1.44225e-08, 3.10149e-10, 1.94685e-10
Image 3175 : 0.999865, 0.000111842, 1.1351e-05, 5.19253e-06, 3.16586e-06
Image 3176 : 0.99998, 1.23242e-05, 6.22089e-06, 7.68584e-07, 3.40717e-07
Image 3177 : 1, 2.58713e-09, 8.33682e-10, 5.05388e-10, 1.63091e-10
Image 3178 : 0.999999, 3.34725e-07, 2.04544e-07, 8.9766e-08, 1.02527e-08
Image 3179 : 1, 9.19696e-09, 3.76092e-09, 1.8702e-09, 5.83056e-10
Image 3180 : 1, 2.59649e-08, 1.49607e-09, 1.34514e-09, 1.09543e-09
Image 3181 : 0.999989, 1.04183e-05, 3.24884e-07, 2.00828e-10, 7.03815e-12
Image 3182 : 1, 4.66742e-09, 5.87358e-10, 2.2085e-11, 1.0604e-12
Image 3183 : 0.999994, 5.42964e-06, 5.6255e-07, 2.9636e-07, 3.36667e-08
Image 3184 : 0.998273, 0.00114091, 0.000318897, 0.000261407, 5.13335e-06
Image 3185 : 0.99941, 0.000447909, 9.23217e-05, 1.72408e-05, 1.60253e-05
Image 3186 : 0.999861, 6.13549e-05, 3.70991e-05, 1.05237e-05, 1.02576e-05
Image 3187 : 1, 2.38455e-07, 1.91172e-08, 1.52808e-08, 9.30679e-09
Image 3188 : 0.999998, 2.13176e-06, 1.24817e-07, 1.01619e-07, 9.13266e-09
Image 3189 : 0.997952, 0.000978275, 0.000736902, 0.000175061, 8.61805e-05
Image 3190 : 0.999762, 0.000167807, 6.99033e-05, 2.88125e-07, 1.83314e-07
Image 3191 : 0.999926, 5.42635e-05, 1.69098e-05, 1.56412e-06, 1.22305e-06
Image 3192 : 0.999146, 0.000691284, 0.000157993, 3.61976e-06, 3.71961e-07
Image 3193 : 0.999996, 2.84691e-06, 6.55031e-07, 2.95704e-07, 1.47706e-07
Image 3194 : 0.999996, 1.34665e-06, 1.17113e-06, 9.62527e-07, 1.19158e-07
Image 3195 : 1, 1.8703e-08, 1.05063e-08, 5.43188e-10, 2.15403e-10
Image 3196 : 0.992899, 0.00615766, 0.000296765, 0.000252983, 0.000144577
Image 3197 : 1, 3.08151e-09, 2.73065e-09, 9.97913e-10, 7.49885e-10
Image 3198 : 1, 4.35032e-07, 5.89825e-08, 8.93949e-09, 6.76359e-10
Image 3199 : 1, 3.92811e-08, 3.48054e-09, 1.19743e-09, 2.55516e-10
Image 3200 : 0.999996, 2.23081e-06, 1.02911e-06, 4.12387e-07, 2.07376e-07
Image 3201 : 1, 1.45999e-08, 1.08172e-08, 2.24917e-09, 2.10322e-10
Image 3202 : 0.998222, 0.0010079, 0.000728179, 3.59008e-05, 5.74187e-06
Image 3203 : 0.999557, 0.000248803, 9.58899e-05, 3.30038e-05, 2.89701e-05
Image 3204 : 0.999991, 4.9339e-06, 2.99715e-06, 1.01814e-06, 2.49621e-08
Image 3205 : 0.999996, 2.47291e-06, 5.99792e-07, 5.12667e-07, 1.75679e-07
Image 3206 : 0.975859, 0.0241291, 8.5952e-06, 1.90528e-06, 7.75503e-07
